Name,Index,InnerIndex,Desc,Emotion,Text
t_hosho_enemy,4,,,,Something about {0} is wrong.
t_hosho_enemy,5,,,Neutral,"{0} is not Gnosia. This is a fact.
But {0} is lying. This is also a fact."
t_hosho_miss,0,,,Surprised,What are you talking about? That's not true.
t_hosho_miss,1,,,Surprised,What are you talking about? Duh-doy!
t_hosho_get,0,,,Surprised,"Huh, me? Well yeah, I'm the real thing!"
t_hosho_get,1,,,Happy,"Oops, that didn't work.
OK, I'll shut up then, so you guys keep going."
t_tohyo_go,0,,,Neutral,"Hm...? Nobody's gonna say anything?
OK then, wanna start the vote?"
t_tohyo_mae,0,,,Neutral,"Oh, time to vote, huh? OK OK.
My mind's already been made up."
t_tohyo_sai,0,,,Surprised,"Hey, {0} are tied.
I guess we gotta talk it over and vote again, huh?"
t_shokei,0,,,Smug,"OK then, cold sleep for me, I guess.
Well... Keep at it, you guys! You can do this!"
t_shokei,1,,,Happy,"I'm going off to cold sleep then, huh?
Well, you guys saw through me, so... OK OK."
t_wakare,0,,,Smug,"Let's hang out again sometime, {0}!"
t_karare,0,,,Happy,"Hehehehe... Uh-oh. So it was you, {0}.
Good luck... everybody..."
t_imjinro,0,,,Gnosia,"Sorry! I'm actually the {0}.
Please, forgive me... Just kidding, I don't care!"
t_shori,0,,,Smug,"So, the {0} is gone, huh? We're all done?
Hehe, what do you guys wanna do now?"
t_tohyo_kurikaeshi,0,,,Thinking,"Look, this is never gonna work out, right?
So let's just quit all this voting stuff, you guys!"
t_tohyo_jeno,0,,,Neutral,"Let's just freeze all the sketchy people!
It's not like getting frozen is gonna kill you, so let's do it!"
t_tohyo_alive,0,,,Happy,"OK, I just wanna take a bath and go to bed.
Yup, that's exactly what I'm gonna do!"
t_tohyo_jeno_ok,0,,,Neutral,"OK. So cold sleep for everyone, huh? That's OK by me."
t_tohyo_jeno_ng,0,,,Hurt,Yeeaah... I don't like that.
t_tohyo_alive_ok,0,,,Neutral,"Yeah, that's fine by me."
t_tohyo_alive_ng,0,,,Annoyed,"I got a bad feeling about this, so I'm against it.
Hey, look! See? I've got goosebumps."
t_tohyo_jeno_kettei,0,,,Happy,"Well, see you later, {0}.
Don't worry, we'll get through this!"
t_tohyo_alive_kettei,0,,,Smug,"OK? Alright then, {0}.
Wanna get in the bath with me?"
t_tohyo_hitei,0,,,Hurt,"No good, huh? Awww.
I thought it was a great idea."
t_tohyo_dame,0,,,Happy,"Welp, I guess today's just not our day.
Bye-bye. See you tomorrow."
t_tohyo_dame,1,,,,...
t_co,0,,,,...
t_co,1,,,Smug,"I'm gonna find that Gnosia myself! Hehe, sounds cool, right?
Hehe, well I am the {0}, you know! But I'm bad with machines!"
t_co,2,,,Neutral,"Lemme put this out there. The {0} is me.
If anyone goes into cold sleep, I'm gonna check you out!"
t_co,3,,,Neutral,"I'm actually the {0}.
I've been secretly looking after you guys."
t_co,4,,,Thinking,"So, the Gnosia infection happened at the last station, right?
Then it couldn't be me. I never left the ship.
Sorry if it sounds like I'm cheating or something..."
t_co,5,,,,dammy
t_co,6,,,,dammy
t_co,7,,,,dammy
t_co,8,,,,dammy
t_co_find,0,,,,dammy
t_co_find,1,,,Neutral,"Well, I'm the {0} and {1} is Gnosia.
That's what the machine said."
t_co_find,2,,,Surprised,"Oh yeah. I'm the {0}, by the way.
{1} was Gnosia. Their brain was all... ew."
t_co_find,3,,,,dammy
t_co_find,4,,,,dammy
t_co_find,5,,,,dammy
t_co_find,6,,,,dammy
t_co_find,7,,,,dammy
t_co_find,8,,,,dammy
t_co_taiko,0,,,,dammy
t_co_taiko,1,,,Surprised,"Hey wait a minute, {1}...
The {0} is me!"
t_co_taiko,2,,,Surprised,"Oh OK, so {1} is definitely dangerous then.
I mean, I'm supposed to be the only {0} on this ship."
t_co_taiko,3,,,,dammy
t_co_taiko,4,,,Neutral,"I stayed on the ship, too, so I can alibi for {1}.
Wait... Is that how you use the word ""alibi""?"
t_co_taiko,5,,,,dammy
t_co_taiko,6,,,,dammy
t_co_taiko,7,,,,dammy
t_co_taiko,8,,,,dammy
t_co_req,0,,,Surprised,"Who's the {0} again?
Huh? Didn't they already come forward?"
t_co_after,0,,,Surprised,{0}? It's {1}? Hm.
t_co_after,1,,,Smug,"Hehe, so {1}... one of them is lying, right?"
t_co_after,2,,,Surprised,"Wait a sec, there's only one {0}, right?
What a bunch of liars!"
t_uranai_o,0,,,Annoyed,"They got taken out, but..."
t_uranai_s,0,,,,"OK, time for my report.
"
t_uranai_b,0,,,,"OK then, here's my report.
"
t_uranai_t,0,,,Thinking,"I checked out {1}. Yup, {1} is {0}."
t_uranai_f,0,,,Surprised,I checked out {1}. Nothing weird. {1} isn't {0}.
t_uranai_n,0,,,Happy,"Hehe, I didn't really know who to check out..."
t_reibai_s,0,,,,"OK, here goes my doctor's report!
"
t_reibai_s,1,,,,...
t_reibai_t,0,,,Neutral,"{1} {3} {0}. Hehe, nailed it!"
t_reibai_f,0,,,Hurt,"{1} went into cold sleep, but we were wrong.
Turned out not to be {0}."
t_reibai_ft,0,,,Surprised,"So yesterday, {1} went into cold sleep.
{2} {4} {0}."
t_reibai_ff,0,,,Happy,"You guys... The {0} assumption was wrong.
Oh well, it's cool! Let's stay positive!"
t_houkoku_s,0,,,Neutral,"Welp, my report says the same thing."
t_houkoku_w,0,,,Annoyed,"Hold up, what're you even talking about?"
t_okuyami,0,,,Smug,"Oh, {0}... Nope, we gotta try and stay positive!"
t_okuyami_n,0,,,Neutral,"Hey, everyone's OK! Awesome!"
t_okuyami_f,0,,,Annoyed,"{0}... Just, why...?
Two at once, that's against the rules...!"
t_houkoku_req,0,,,Neutral,"OK, so... Who else needs to report?"
t_houkoku_not,0,,,Surprised,"No more reports? Then let's wrap this up.
Whoever isn't reporting is hiding something."
t_skill_sayNingen,0,,,Neutral,"Oh yeah, so...
Can you guys try saying ""I'm human"" for me?"
t_skill_sayNingen,1,,,Neutral,"Uh, yeah. I'm human."
t_skill_sayNingen,2,,,Thinking,"Yeeaah, I'm not gonna say that just cuz I was told to.
Sorry."
t_skill_sayNingen,3,,,Hurt,"So, nobody's gonna say it...?
Awww, this sucks."
t_skill_sayNingen,4,,,Smug,"OK, cool, got it. Thanks.
So, why didn't the rest of you guys say it?
That's pretty sketchy, you know."
t_skill_sayNingen,5,,,Smug,"OK... Thanks for saying it.
And whoever's lying... Hehe, I'm gonna find out!"
t_skill_sayNingen,6,,,Annoyed,"Why'd you make me stop? Oh... OK.
{0}, you're worried I'm gonna know you're lying, huh?"
t_skill_zatsudan,0,,,,...
t_skill_zatsudan,1,,,,...
t_skill_zatsudan,2,,,,...
t_skill_zatsudan,3,,,Hurt,"You know, there's no food from back home on this ship.
They said all the ingredients and spices and stuff were illegal."
t_skill_zatsudan,4,,,Happy,"Huh? Whose baby would I wanna have?
C'mon, I can't talk about that in front of everyone!"
t_skill_zatsudan,5,,,Neutral,"A scary story from back home? How about the armbug?
When they bite you, you grow an extra arm from that spot."
t_skill_zatsudan,6,,,Annoyed,What the hell're you talking about? Stay on track.
t_skill_roller,0,,,,...
t_skill_roller,1,,,Neutral,"So basically, ""vote for whoever claims to be the {0}"" then, right?
OK."
t_skill_roller,2,,,Surprised,"What the hell're you trying to do?
You can tell who's the real thing just by looking."
t_skill_roller,3,,,Smug,"Nope, count me out. Let's stop this, OK?"
t_skill_roller,4,,,,...
t_skill_roller,5,,,,...
t_skill_roller,6,,,,...
t_skill_doTohyo,0,,,,...
t_skill_doTohyo,1,,,,...
t_skill_doTohyo,2,,,,...
t_skill_doTohyo,3,,,Annoyed,"What're you talking about, {1}?
Nobody reported anything like that."
t_skill_doTohyo,4,,,Surprised,"Oh, I get it.
OK then, I guess I'll vote for {0} this time."
t_skill_doTohyo,5,,,Hurt,"Awww, but I'm not even Gnosia...
Can we not do this?"
t_skill_doTohyo,6,,,Neutral,"Vote for {0}? Nope, count me out."
t_skill_doTohyo,7,,,Neutral,"Nope, I don't like this, either.
I'll vote for whoever I want."
t_skill_dontTohyo,0,,,,...
t_skill_dontTohyo,1,,,Smug,"I mean, OK. There are other sketchier people anyway."
t_skill_dontTohyo,2,,,Hurt,"Nope, I wanna decide for myself.
I'm no good with all that logic stuff."
t_skill_dontTohyo,3,,,Thinking,"Nope, count me out. I gotta bad feeling about this."
t_skill_kyoryoku,0,,,,...
t_skill_kyoryoku,1,,,Neutral,"Yeah, sure.
I mean, you don't seem too sketchy, do you, {0}?"
t_skill_kyoryoku,2,,,Happy,"Team up with you? {0}? Hehe, yeeaah, I don't think so."
t_skill_t_doui,0,,,,...
t_skill_t_hanronKinshi,0,,,,...
t_skill_t_kyakushoku,0,,,,...
t_skill_t_kyakushoku,1,,,,...
t_skill_t_kyakushoku,2,,,,...
t_skill_t_kyakushoku,3,,,,...
t_skill_h_uyamuya,0,,,,...
t_skill_h_hangeki,0,,,,...
t_skill_h_dojo,0,,,,...
t_skill_h_help,0,,,,...
t_skill_h_help,1,,,Surprised,Me? Help {0}? I mean... why?
t_skill_h_careful,0,,,Smug,"Hehe, have you noticed?
{0}'s eyes kinda twitch when lying, you know?"
t_skill_dogeza,0,,,Thinking,Uh... So what do you guys think about this?
t_skill_dogeza,1,,,,...
t_personal,0,0,,Happy,"Welp, I guess you got me.
Now that it's out there, I feel kinda relieved."
t_personal,0,1,,Annoyed,"Hey! Why're you acting all weird?
I already know it's you, so just calm down."
t_personal,0,2,,Smug,"Hm... I know that {0} is lying.
Now, if only everyone would trust me on this..."
t_personal,0,3,,Happy,"OK, so... {0} is the real deal, right?
OK OK. So am I, so remember that, alright?"
t_personal,0,4,,Surprised,"Hey, it's {0}.
Wait a sec... {0}, you're the real thing, right...?
Heh, sorry, I almost forgot."
t_personal,0,5,,Happy,"So {0}, you seem pretty real.
If it turns out you're lying, I'll accept the loss."
t_personal,0,6,,Neutral,"I do like you, {0}.
But I gotta separate that from this, you know?"
t_personal,0,7,,Smug,"Oh hey, {0}, what a happenstance.
No wait, was it ""coincidence"", maybe?"
t_personal,0,8,,Smug,"Hey, here comes a sketchy one.
Hehehe, what exactly are you after, hm?"
t_personal,0,9,,Thinking,"Hey {0}, anybody you wanna get rid of?
Me? Yeah, I tend to decide based on who I do or don't like.
So I'll leave it up to you, {0}."
t_personal,0,10,,Neutral,"OK then, let's discuss strategy.
I'll find who the liar is, so {0}, you go on the offensive!"
t_personal,0,11,,Annoyed,"You know, {0}...
I-I'm... Con-con-convert! Convert!"
t_personal,0,12,,Annoyed,"Hey! Why're you acting all weird?
I already know it's you, so just calm down."
t_personal,0,13,,Smug,"Welp, who knows how this is gonna turn out?
So c'mon {0}, let's keep it light, OK?"
t_personal,0,14,,Surprised,"Yeeaah, you should be careful, {0}.
The trap has been set. You're gonna die."
t_personal,0,15,,Happy,"Oh, it's {0}...
Sorry, but I just don't really like you very much."
t_personal,0,16,,Smug,"OK! So, who's the liar, huh?
Watch out, I'm gonna find you!"
t_personal,1,0,,Surprised,"Hey, {0}, listen.
I found the liar!"
t_personal,1,1,,Neutral,"It's {1}.
Definitely a liar... So be careful, OK?"
t_personal,1,2,,Smug,"Hehehe, leave this to me.
Or actually, let's take down {1} together!"
t_personal,2,0,,Neutral,"OK.
That's one down."
t_personal,2,1,,Smug,"Let's keep this streak going.
I'm counting on you, {0}!"
t_personal,3,0,,Surprised,"Oh hey, {0}, perfect timing.
Listen, I got a favor to ask. Well, it's more of a ""plan""."
t_personal,3,1,,Thinking,"You know when I go off on someone for being sketchy?
If I do it alone, I'm worried I'm gonna get taken out.
And then my death would be pointless, you know?"
t_personal,3,2,,Neutral,"So, like...
I wanna team up with someone I can trust.
I mean you, {0}."
t_personal,4,0,,Smug,"OK.
I'll keep going on the offensive.
I'm trusting you to back me up, {0}!"
t_personal,4,1,,Happy,"Hehe...
This is actually kinda nice."
t_personal,5,0,,Hurt,"Oh man, that sucks.
You know, {0}, I really thought you'd help me out."
t_personal,5,1,,Neutral,"Oh well, it's cool.
OK then, see you tomorrow!"
t_personal,6,0,,Surprised,"Hm? What's up, {0}?"
t_personal,6,1,,Thinking,"Who should we take out tonight, huh?
Hm... Let's just do {1}, I guess."
t_personal,6,2,,Neutral,"I mean, we're gonna kill everyone anyway.
Worrying about who goes sooner or later is just a waste of time."
t_personal,7,0,,Surprised,"(Hey, it's a bit late for this, but...
Was getting rid of {1} maybe a mistake?)"
t_personal,7,1,,Happy,"(Sorry if I made things more difficult.
Hehe, I'll apologize now while I still can.)"
t_personal,8,0,,Smug,"Hey, we won!
Hehe, awesome!"
t_personal,8,1,,Neutral,"Thanks, {0}.
It's nice to be able to rely on someone!"
t_personal,9,0,,Neutral,"Looks like the Gnosia's all gone!
So, I guess that means we win, right?"
t_personal,10,0,,Surprised,"Wow, what a surprise.
So {0}, you weren't lying after all, huh?"
t_personal,10,1,,Happy,"Sorry about that.
Oh well, we won in the end, so whatever!"
t_personal,11,0,,Neutral,"You know, that was kinda fun.
{0} and me together, it's kinda nice."
t_personal,11,1,,Smug,"OK, let's hang out again sometime, {0}!
For sure!"
t_personal,12,0,,Thinking,"With Gnosia, and people disappearing and everything...
Space is like, a super weird place, you know?"
t_personal,12,1,,Smug,"I guess you never know what's gonna happen, huh?
That's the fun part of life!"
t_personal,13,0,,Neutral,"Alright, we totally won.
It all worked out somehow."
t_personal,14,0,,Happy,"Wow, that was easy.
I mean, I didn't even really do anything."
t_personal,15,0,,Smug,"OK, so, where to next?
{0} and me together... We can take down anyone!"
t_personal,16,0,,Surprised,"You know, {0}, you're an awesome liar.
I'm like, complimenting you, you know!"
t_personal,16,1,,Neutral,"Anyone ever tell you you'd make a good criminal?
That's a compliment, of course."
t_personal,17,0,,Happy,"Wow, it's finally over.
What a relief."
t_personal,17,1,,Gnosia,"OK, let's go crazy.
Maybe I'll start with {0}!"
t_personal,18,0,,Surprised,"Hm, so it's over.
OK, so I guess I destroy the universe now, huh?"
t_personal,18,1,,Happy,"I mean, I'm a Bug, so, you know.
Hehe... Don't stare at me like that!
I'm gonna blush!"
t_personal,19,0,,Surprised,"Wow, {0}, you're really something.
Fooling everyone and helping us Gnosia win like that!"
t_personal,19,1,,Happy,"So yeah, thanks.
You know, {0}, without you, I would've been screwed.
I would've been shot out into space or something, for sure!"
t_temp,0,,,,"Extremely intuitive, easily seeing through lies.
Very brave, social, and playful.
Utterly lacking logic, she relies on emotion
over probability, and doubts others often."
t_temp,1,,,,...
