Name,Index,InnerIndex,Desc,Emotion,Text
t_personal,11,0,,Happy,"Thank you.
I... won't forget it."
t_personal,12,0,,Thinking,"The Gnosia...
I wonder what will become of them now?"
t_personal,13,0,,Neutral,"So... we survived.
You, {0}, and me."
t_personal,14,0,,Thinking,"It's strange...
I thought I'd be put into cold sleep.
I'm no good at lying."
t_personal,14,1,,Happy,"All of it...
It's thanks to you, {0}."
t_personal,15,0,,Thinking,"We eliminate humans.
So... we had to be sure to survive."
t_personal,15,1,,Happy,"But... it's strange.
{0}, I'm glad you made it."
t_personal,16,0,,Hurt,"Everyone else needs to be eliminated.
I'll do it... It's the least I can do."
t_personal,16,1,,Thinking,I...
t_personal,16,2,,Happy,"{0}...
I'm glad you were here, {0}."
t_personal,17,0,,Thinking,"I didn't really want to...
make it to the end..."
t_personal,17,1,,Smug,Because I... well... Hehe.
t_personal,17,2,,Gnosia,"Aha, ahaha! Yes!
I was Gnosia!"
t_personal,18,0,,Neutral,"Yes...
This is the end."
t_personal,18,1,,Thinking,"In that case, I guess it's all over.
You, me, this entire universe.
Because, well... I'm a Bug."
t_personal,18,2,,Hurt,"Why...?
Why did things have to turn out like this?"
t_personal,19,0,,Thinking,"Had you noticed, {0}?
That I was Gnosia?"
t_personal,19,1,,Neutral,Yes...
t_personal,19,2,,Happy,"It's thanks to you that I was able to survive.
So... Thank you, {0}."
t_temp,0,,,,"Generally low ability levels, but strong and
serious personality, always sure to do what
she feels she has to do."
t_temp,1,,,,"While not self-aware, she is highly intuitive,
quickly noticing situational discrepancies.
Self-sacrificing, helps find enemies."
