Name,Index,InnerIndex,Desc,Emotion,Text
t_personal,0,11,,Happy,"Hey! Time for the runway, ding-dong!
I'm the eel, and the eel is me! Right?!"
t_personal,0,12,,Neutral,"You've already been found out, pal.
Don't think you haven't."
t_personal,0,13,,Thinking,"Keep your guard up, {0}.
You never know what's gonna happen next..."
t_personal,0,14,,Surprised,"ASSASSINS!
Oh... it's just you, huh? {0}, don't come sneaking up on me like that."
t_personal,0,15,,Thinking,"Ya know, there's just something about you...
Like, you got this aura... This brown, stinky, crap-like aura."
t_personal,0,16,,Thinking,"OK, so everyone's here.
Yeah, I know, I know - the Gnosia, right?
OK, let's just get this started."
t_personal,1,0,,Neutral,"Hey, {0}.
You know what color a lie is?"
t_personal,1,1,,Annoyed,"It's white. Pure white.
It's the ones who look most in the clear that are hiding something."
t_personal,1,2,,Thinking,"Yeah, I picked up on it.
During the discussions, {1}'s teeth flashed white.
Those are the teeth of a liar, no doubt about it."
t_personal,1,3,,Smug,"Hey, why don't we take out {1}?
Before we gotta deal with anymore lies, let's put 'em to sleep."
t_personal,2,0,,Happy,"OK, that's one down.
Haha! Nice one, {0}!"
t_personal,2,1,,Smug,"I'm glad I opened up to you.
Let's keep this going, OK?"
t_personal,3,0,,Neutral,
t_personal,4,0,,Neutral,
t_personal,5,0,,Neutral,
t_personal,6,0,,Happy,"Sha-Ming Presents!
The Gnosia Cup! Who gets the honor?!
Stay tuned to find out!"
t_personal,6,1,,Gnosia,"Hm...
OK, so like..."
t_personal,6,2,,Neutral,"How about we get rid of {1}?
Feels like a good place to start."
t_personal,7,0,,Thinking,"(OK.
Let's pick 'em off one at a time.)"
t_personal,8,0,,Surprised,"Hey now. Looks like we won.
All thanks to the great {0}!"
t_personal,8,1,,Happy,"To be honest, I took a pretty big risk teaming up with you.
But hey, it turned out to be a success!"
t_personal,8,2,,Thinking,"But seriously though, I'm really grateful.
Let me pay you back... physically!"
t_personal,8,3,,Smug,PHYSICALLY!
t_personal,9,0,,Surprised,"Really? Like, for reals really?! We win?
A-ha! Nice one!"
t_personal,10,0,,Neutral,"So, hey, {0}...
I guess you weren't Gnosia after all."
t_personal,10,1,,Hurt,"Why didn't you say something?!
If only you would've told me...
I mean, I wouldn't have believed you anyway, so... yeah."
t_personal,11,0,,Happy,"You know what that means, right?!
LET'S PAAAAARTYYYYY!"
t_personal,11,1,,Smug,"Hurry up! Get ready, you guys!
Let's get this party started!"
t_personal,12,0,,Thinking,"Man, that Gnosia was pretty weak, huh?
Who was it that was all scared of getting taken out?"
t_personal,12,1,,Smug,"It was ME! Yup, me!
So what? Get off my back!"
t_personal,13,0,,Thinking,"Okey-dokey!
So, we win, huh?"
t_personal,14,0,,Happy,"A-ha! That was too easy!
We all survived!"
t_personal,15,0,,Smug,"We gotta make a decision!
The Most Valuable Gnosia is..."
t_personal,15,1,,Happy,"{0}! YEAH!
It's You, buddy! ALRIGHT!"
t_personal,15,2,,Gnosia,So anyway... nice work.
t_personal,16,0,,Neutral,"Oh, and don't do anything to the remaining humans just yet.
I'll take care of them."
t_personal,16,1,,Thinking,"I mean, they let us win and all, right?
The least we can do is kill them nicely."
t_personal,17,0,,Happy,"Game OVER!
The winner is... GNOSIA! YEEEAAAH!"
t_personal,17,1,,Neutral,"Aw, what's wrong there, {0}?
You upset because you guys LOST?"
t_personal,17,2,,Hurt,"Buck up, pal.
I'll be gentle, OK.
I promise."
t_personal,18,0,,Annoyed,"Hah, what a load of crap.
Right, {0}?"
t_personal,18,1,,Hurt,"Yeah, I'm a Bug, so what?
My being here means the whole universe has to go.
Not that I care or anything."
t_personal,18,2,,Annoyed,"I bet some of you don't believe it, huh?
You think I'm joking? Well, just wait a second..."
t_personal,19,0,,Surprised,"Huh? So you were one of them AC Followers?
Daaamn! You're a good liar!"
t_personal,19,1,,Thinking,"I mean, I'm Gnosia, so...
I guess I'm not so bad at it myself, either."
t_personal,19,2,,Smug,"Anyway, we both survived.
Yay us, right? Right?!"
t_temp,0,,,,"High Stealth and low Intuition and Logic.
Focused on self-preservation,
he is very good at surviving."
t_temp,1,,,,...
