Name,Index,InnerIndex,Desc,Emotion,Text
t_hosho_get,1,,,Thinking,Oh no... I messed up...
t_tohyo_go,0,,,Thinking,It's quiet... Like under the water...
t_tohyo_mae,0,,,Thinking,"Oh hey, it's time to vote..."
t_tohyo_sai,0,,,Happy,"That didn't work...
Um... I guess we have to vote one more time?"
t_shokei,0,,,Smug,"It looks like I'm getting sent off to cold sleep.
I like the cold, so I'll be OK."
t_shokei,1,,,Happy,"OK, I'm off to cold sleep.
Um... Thank you for talking to me so much."
t_wakare,0,,,Annoyed,{0}... It'll be lonely without you...
t_karare,0,,,Happy,"*Squeak*... {0}?
Um, please wait... Please?
I want to write out a goodbye to everyone..."
t_imjinro,0,,,Gnosia,"I didn't want to become {0}.
But, well, now I am {0}, so..."
t_shori,0,,,Hurt,"{0} is gone...
It's strange... So many things are strange..."
t_tohyo_kurikaeshi,0,,,Thinking,"Once again, it didn't work out... What do we do?"
t_tohyo_jeno,0,,,Neutral,"{0}.
For cold sleep, I mean.
I think it's better than being killed..."
t_tohyo_alive,0,,,Neutral,"Well, how about nobody goes into cold sleep...?"
t_tohyo_jeno_ok,0,,,Smug,"I recommend cold sleep.
It's chilly and comfortable."
t_tohyo_jeno_ng,0,,,Hurt,"So everyone will be gone...
I'm a little scared..."
t_tohyo_alive_ok,0,,,Smug,I agree with skipping cold sleep.
t_tohyo_alive_ng,0,,,Hurt,"So nobody goes off to cold sleep...?
I think that's dangerous."
t_tohyo_jeno_kettei,0,,,Happy,"{0}.
I'll start cold sleep preparations.
Stay calm, and wait a moment, OK?"
t_tohyo_alive_kettei,0,,,Happy,"*Squeak*... Really...? Yay...!
I'm glad nobody's going away."
t_tohyo_hitei,0,,,Thinking,"Oh no...
I guess we have to find another way to do this..."
t_tohyo_dame,0,,,Hurt,"Oh... It's time to go back to our rooms.
I have to change my water."
t_tohyo_dame,1,,,,...
t_co,0,,,,dammy
t_co,1,,,Happy,"Um, actually... I'm the {0}...
I may be able to help find the Gnosia."
t_co,2,,,Neutral,"I'm able to use the medical equipment.
So I can examine people in cold sleep.
I can tell if they're Gnosia or not."
t_co,3,,,Happy,"I'm a {0}.
I hope to be able to protect everyone..."
t_co,4,,,Happy,"So, you become Gnosia when you get shocked, right...?
I actually can't leave this ship...
So I couldn't have been shocked."
t_co,5,,,,dammy
t_co,6,,,,dammy
t_co,7,,,,dammy
t_co,8,,,,dammy
t_co_find,0,,,,dammy
t_co_find,1,,,Hurt,"Actually, um... I'm the {0}.
And I found out that {1} is Gnosia, and I don't know what to do..."
t_co_find,2,,,Neutral,"I'm the {0}, so I examined those put into cold sleep...
And it turns out that {1} was Gnosia."
t_co_find,3,,,,dammy
t_co_find,4,,,,dammy
t_co_find,5,,,,dammy
t_co_find,6,,,,dammy
t_co_find,7,,,,dammy
t_co_find,8,,,,dammy
t_co_taiko,0,,,,dammy
t_co_taiko,1,,,Annoyed,"*SQUEAK!* Excuse me...
But I'm the {0}."
t_co_taiko,2,,,Hurt,"Um, I hope you can all believe me, but...
The Doctor isn't {1}.
It's me."
t_co_taiko,3,,,,dammy
t_co_taiko,4,,,Neutral,"It's true that {1} was on the ship.
I've been here the whole time, so, um...
I went around checking if anyone was here."
t_co_taiko,5,,,,dammy
t_co_taiko,6,,,,dammy
t_co_taiko,7,,,,dammy
t_co_taiko,8,,,,dammy
t_co_req,0,,,Smug,"{0}!
Is the {0} here?"
t_co_after,0,,,Smug,"{1}, you're the {0}?
Thank you for stepping forward."
t_co_after,1,,,Thinking,"That's, um... It doesn't make sense.
There's only supposed to be one {0}..."
t_co_after,2,,,Annoyed,"*Squeak*... Something isn't right here.
There's only supposed to be one {0}..."
t_uranai_o,0,,,Hurt,"Well, I... tried to look into it, but..."
t_uranai_s,0,,,,"I did some research...
"
t_uranai_b,0,,,,"Uh, I actually looked into it, too... Um...
"
t_uranai_t,0,,,Thinking,{1} was {0}.
t_uranai_f,0,,,Smug,{1} was alright. Negative for {0}.
t_uranai_n,0,,,Hurt,"I, uh, wasn't sure who to check out..."
t_reibai_s,0,,,,"I used the medical equipment to do an examinaton, and...
"
t_reibai_s,1,,,,...
t_reibai_t,0,,,Thinking,{1}... {3} {0}...
t_reibai_f,0,,,Hurt,"{1} went into cold sleep, but... They weren't {0}."
t_reibai_ft,0,,,Thinking,{2}... {3} {0}...
t_reibai_ff,0,,,Hurt,{1}. None of them were {0}...
t_houkoku_s,0,,,Neutral,My examination gave the same results.
t_houkoku_w,0,,,Thinking,Really? My results were different.
t_okuyami,0,,,Hurt,"{0}'s sound...
It's gone. I can't hear it..."
t_okuyami_n,0,,,Happy,Ah...! Nobody went missing!
t_okuyami_f,0,,,Hurt,"{0}?
So two people disappeared...
Was one of them... a bug...?"
t_houkoku_req,0,,,Happy,I'd like to hear your reports...
t_houkoku_not,0,,,Annoyed,"So, um... is that all the reports?
Hm... I feel like something's missing..."
t_skill_sayNingen,0,,,,...
t_skill_sayNingen,1,,,Thinking,"*Squeak*...
Can... can I call myself ""human""?
Well, I'm certainly not Gnosia, at least."
t_skill_sayNingen,2,,,Annoyed,"*Squeak*... I...
I feel like something bad's going to happen, so I'd rather not."
t_skill_sayNingen,3,,,,...
t_skill_sayNingen,4,,,,...
t_skill_sayNingen,5,,,,...
t_skill_sayNingen,6,,,,...
t_skill_zatsudan,0,,,,...
t_skill_zatsudan,1,,,,...
t_skill_zatsudan,2,,,,...
t_skill_zatsudan,3,,,Thinking,"Food...
I really want to eat some raw fish..."
t_skill_zatsudan,4,,,Happy,"Um, we're talking about people we like?
I'd... really like to see the professor who created me again..."
t_skill_zatsudan,5,,,Hurt,"When I request food, LeVi always suggests mammal steak...
That's... kind of creepy to me..."
t_skill_zatsudan,6,,,Hurt,"Um, {0}...
I feel like, maybe, right now...
We should be talking about the Gnosia..."
t_skill_roller,0,,,Thinking,"So, there's only one real {0}, right?
Something's wrong, so we should send everyone to cold sleep..."
t_skill_roller,1,,,Thinking,"Vote for everyone who claimed to be the {0}? But...
Um, OK... It looks like that's the way to go."
t_skill_roller,2,,,Annoyed,"Everyone who claimed to be the {0}, they'll be gone...
I don't like that..."
t_skill_roller,3,,,Hurt,"Yeah, I'm against it, too.
I want the {0} to stay with us..."
t_skill_roller,4,,,Happy,"I'm happy someone agrees.
They will probably get more votes, but...
I just hope this works out for us..."
t_skill_roller,5,,,Thinking,"Um, I just thought it might help...
It's not that everyone has to vote for them.
Please, just forget about it..."
t_skill_roller,6,,,Thinking,"Um, so, there's only one real {0}, so...
Maybe we should put everyone claiming to be {0} in cold sleep."
t_skill_doTohyo,0,,,,...
t_skill_doTohyo,1,,,,...
t_skill_doTohyo,2,,,,...
t_skill_doTohyo,3,,,Hurt,"*Squeak*... {1}, that's incorrect.
The Engineer didn't say anything like that."
t_skill_doTohyo,4,,,Neutral,"Yeah...
I agree with {1}."
t_skill_doTohyo,5,,,Thinking,"I'm fine with cold sleep, but...
I'm a little worried things may go wrong..."
t_skill_doTohyo,6,,,Hurt,"I, um... I don't want to do this.
I want to hear more from {0}."
t_skill_doTohyo,7,,,Annoyed,I'd be so lonely if {0} went away...
t_skill_dontTohyo,0,,,Neutral,"Um, I did a bunch of calculations, and...
I don't think {0} should be put into cold sleep tonight."
t_skill_dontTohyo,1,,,Happy,"Yeah, I agree.
I don't think we should vote for {0}, either."
t_skill_dontTohyo,2,,,Hurt,"I, um...
I don't think we should decide not to vote for {0}..."
t_skill_dontTohyo,3,,,Thinking,"I agree.
I don't think we should stop from voting for whom they want."
t_skill_kyoryoku,0,,,,...
t_skill_kyoryoku,1,,,Smug,"*Squeak*! Really? Do you mean it?
Let's make our way through this together, {0}!"
t_skill_kyoryoku,2,,,Happy,"I'm really happy you'd ask me.
But... I can't.
I wouldn't want anything to happen to you because of me, {0}."
t_skill_t_doui,0,,,,...
t_skill_t_hanronKinshi,0,,,,...
t_skill_t_kyakushoku,0,,,,...
t_skill_t_kyakushoku,1,,,,...
t_skill_t_kyakushoku,2,,,,...
t_skill_t_kyakushoku,3,,,,...
t_skill_h_uyamuya,0,,,,...
t_skill_h_hangeki,0,,,,...
t_skill_h_dojo,0,,,Thinking,*Squeeaak*...
t_skill_h_help,0,,,,...
t_skill_h_help,1,,,Hurt,"I... um... I'm sorry.
I'm still sort of undecided, so..."
t_skill_h_careful,0,,,,...
t_skill_dogeza,0,,,Hurt,"*Squeak*... Sorry...
Um, what should we do...?"
t_skill_dogeza,1,,,,...
t_personal,0,0,,Hurt,"I, um... I'm sorry..."
t_personal,0,1,,Annoyed,"{0}, you, uh...
I guess you did what you could...?"
t_personal,0,2,,Happy,"I'm not like you, {0}...
But I'd like to try and get along."
t_personal,0,3,,Smug,"{0}, so you weren't Gnosia after all.
*Squeak!* Neither am I!"
t_personal,0,4,,Happy,"Oh, {0}, look! Look!
I changed my water! Does it look better now?"
t_personal,0,5,,Happy,"Oh, {0}, look! Look!
I polished my helmet to make it look nicer!"
t_personal,0,6,,Happy,"I'd like to talk with you more, {0}.
So... {0}, I hope there's nothing wrong with you..."
t_personal,0,7,,Happy,"*Squeak!* {0}!
{0}, I'd like to talk to you."
t_personal,0,8,,Thinking,"{0}, I want to trust you more.
Meaning, um... yeah... I can't really trust you just yet..."
t_personal,0,9,,Smug,"I'm Gnosia, so...
*Squeak squeak!* Same as you, {0}!"
t_personal,0,10,,Smug,"{0}! {0}!
*SQUEAK SQUEEAAK!* I'm... I'm so happy..."
t_personal,0,11,,Smug,"I'm kinda *SQUEEAAK*, so, you know...
If {0} was to *KEEEEE* and *SKWEEE* then I'd *SQUEEEAAAK*."
t_personal,0,12,,Annoyed,"{0}, that, uh... um...
You tried your best, I guess."
t_personal,0,13,,Smug,"*SQUEAK!* {0}, you came!
Let's party tonight!"
t_personal,0,14,,Hurt,"{0}, you don't look so well...
I'm a bit worried..."
t_personal,0,15,,Thinking,"{0}... Is something wrong?
I don't, um, know what to do..."
t_personal,0,16,,Neutral,"Can I talk, too? Really?
Wow, OK, I'll do my best!"
t_personal,1,0,,Thinking,"Um... {0}...
I, uh... I've realized something..."
t_personal,1,1,,Hurt,"{1} is lying.
I could tell by the sound when we were all talking."
t_personal,1,2,,Annoyed,"I hope I'm wrong, but...
Hm... *SQUEAK*"
t_personal,2,0,,Thinking,"{1} seemed kind of, off...
I hope this is OK..."
t_personal,2,1,,Happy,"But {0}...
I appreciated you listening to me earlier.
I wanted to thank you for that."
t_personal,3,0,,Happy,"Ah, {0}!
Hey, I, um... kinda wanted to, um... talk to you..."
t_personal,3,1,,Neutral,"With the Gnosia around somewhere...
I don't know just who's OK..."
t_personal,3,2,,Smug,"So, *SQUEAK*!
I want to trust you, {0}.
And I hope we can get through this together..."
t_personal,4,0,,Neutral,"Ah...!
Thank you, {0}!"
t_personal,4,1,,Smug,"Would you like to eat dinner together tonight?
Tonight I'm having a fish festival!"
t_personal,5,0,,Hurt,"Um... I'm sorry...
For saying weird stuff like that..."
t_personal,5,1,,Happy,"But... Hehehe...
Thank you for listening to me!"
t_personal,6,0,,Neutral,"{0}! {0}!
I did some calculations to figure out what we should do."
t_personal,6,1,,Thinking,"And, well...
Tonight, I think we should eliminate {1}."
t_personal,6,2,,Happy,"If we do that, everyone should be OK.
All the Gnosia are our dear friends, so..."
t_personal,7,0,,Neutral,"(*Squeak!* We did it, {0}!
　Now we can rest a bit easier.)"
t_personal,8,0,,Neutral,"Wow, we won..."
t_personal,8,1,,Smug,"You know...
{0}, since you were here with me, I...
I feel I was able to try harder than ever!"
t_personal,8,2,,Happy,"But, I'm glad we won!
Now we can finally rest easy!"
t_personal,9,0,,Smug,"The Gnosia have all been put to rest, so...
*Squeak!* We're in the clear now!"
t_personal,9,1,,Happy,"Nobody else has to disappear now.
It's finally over..."
t_personal,10,0,,Thinking,"Um...
The Gnosia, they ARE all at rest now, right...?"
t_personal,10,1,,Happy,"That means that you're not, uh, ""strange"", right, {0}?
That's good!"
t_personal,11,0,,Neutral,"So, should we have, like, a party or something?
I'll make a fish cake!"
t_personal,12,0,,Thinking,"But, you know...
I hope we can become friends with the Gnosia at some point, too..."
t_personal,13,0,,Happy,"OK, so, we have the same numbers as the humans now, so...
Hey, everything is gonna be OK!"
t_personal,14,0,,Happy,"Wow... Yay!
We won!"
t_personal,15,0,,Thinking,"Ever since I became Gnosia...
I was under so much pressure to keep lying..."
t_personal,15,1,,Smug,"So I'm glad we've finally won.
Thank you so much, {0}!"
t_personal,16,0,,Neutral,"Finally...
I'd been so worried.
I didn't want to cause trouble for my Gnosia friends..."
t_personal,16,1,,Smug,"So, *SQUEAK!*
I'm just so happy now!"
t_personal,17,0,,Happy,"{0}!
I, um, want to tell you something, {0}..."
t_personal,17,1,,Thinking,"I'd been keeping it a secret this whole time.
Actually, I, uh..."
t_personal,17,2,,Gnosia,"I'm Gnosia!
Hehehe... I can finally get that off my chest!"
t_personal,18,0,,Annoyed,"Um... {0}...
I'm actually a Bug."
t_personal,18,1,,Hurt,"But I felt like I had to try my best to survive.
It may not work out, but I wanted to live."
t_personal,18,2,,Thinking,"I'm sorry, {0}.
And thank you for everything."
t_personal,19,0,,Thinking,"Um, are you, possibly...
{0}, are you an AC Follower?"
t_personal,19,1,,Happy,"Wow...
I'm actually Gnosia myself!
Hehehe, I guess we're friends!"
t_personal,19,2,,Smug,"*Squeak!* {0}!
Thanks for all your help!"
t_temp,0,,,,"High Logic & Charm; other skills are somewhat low.
She tends to lean on logic, but often shows a
very kind side."
t_temp,1,,,,...
