Name,Index,InnerIndex,Desc,Emotion,Text
t_okuyami,0,,,Hurt,"{0}... I'm gonna avenge ya, bud!"
t_okuyami_n,0,,,Smug,"Everybody OK? Anybody hurt?
Wow, it's nice to have some peace for once."
t_okuyami_f,0,,,Surprised,"Two at once?! Wait what?!
It's only supposed to be one per night!
This changes everything!"
t_houkoku_req,0,,,Neutral,"OK, who's gonna report next?"
t_houkoku_not,0,,,Annoyed,"Hey! Who's slackin' off on their {0} report?!
Quit wastin' our time!"
t_skill_sayNingen,0,,,,...
t_skill_sayNingen,1,,,Annoyed,"I'm human... Hey, who's laughin' at me?!
I AM human! You gotta problem with that?!"
t_skill_sayNingen,2,,,Thinking,"Hey now, do we all really have to say it?
This is just a hassle. I don't wanna bother with this."
t_skill_sayNingen,3,,,,...
t_skill_sayNingen,4,,,,...
t_skill_sayNingen,5,,,,...
t_skill_sayNingen,6,,,,...
t_skill_zatsudan,0,,,Thinking,"Ya know, the cafeteria food here smells kinda like bugs, don't it?
I really just want some good ol' cup noodles."
t_skill_zatsudan,1,,,Neutral,"Hey, you guys got anybody you're interested in?"
t_skill_zatsudan,2,,,Thinking,"Ya know... I think I might be cursed...
Scary stuff keeps happenin' to me... Anyone else got a story like that?"
t_skill_zatsudan,3,,,Smug,"Food, huh? I love me some good ol' food!
Let's have LeVi order us up some munchies! I want an omelette!"
t_skill_zatsudan,4,,,Hurt,"Ah, my stories of unrequited love...
I could go on for days!"
t_skill_zatsudan,5,,,Thinking,"Ya know, recently, I have these little accidents...
I think I'm done goin', but nope! It keeps tricklin' out!"
t_skill_zatsudan,6,,,Annoyed,"Hey!
This ain't the time for this stuff!"
t_skill_roller,0,,,,...
t_skill_roller,1,,,Smug,"This'll let us get that fake {0}...
OK, fine! I'll vote for them!"
t_skill_roller,2,,,Thinking,"Hold on, they ALL go into cold sleep?
That's pretty messed up, bud... I can't get behind that."
t_skill_roller,3,,,Happy,"Yeah...
I don't think we should be goin' that far."
t_skill_roller,4,,,,...
t_skill_roller,5,,,,...
t_skill_roller,6,,,,...
t_skill_doTohyo,0,,,,...
t_skill_doTohyo,1,,,,...
t_skill_doTohyo,2,,,,...
t_skill_doTohyo,3,,,Thinking,"Hey, wait a sec!
Nobody reported nothin' about {0} bein' Gnosia, right?!
That's what I thought! C'mon, {1}, get it together!"
t_skill_doTohyo,4,,,Thinking,"Yeah... I think we might have no choice...
Sorry, {0}! Good luck, bud!"
t_skill_doTohyo,5,,,Annoyed,{1}! You... You really screwed me here...!
t_skill_doTohyo,6,,,Annoyed,"That's a big ol' nope from me, bud!
I still got hope for {0}!"
t_skill_doTohyo,7,,,Happy,"Yeah. Sorry, but I can't do it."
t_skill_dontTohyo,0,,,,...
t_skill_dontTohyo,1,,,Neutral,"Oh, we're doin' that now?
OK, I'll vote for someone else then."
t_skill_dontTohyo,2,,,Thinking,"Hey, is votin' for {0} really so bad?
I feel like maybe that's the way to go..."
t_skill_dontTohyo,3,,,Neutral,"Yeah, me too. I don't like that kinda thing.
What if we get all mixed up when we vote?"
t_skill_kyoryoku,0,,,,...
t_skill_kyoryoku,1,,,Happy,"Yeah, of course!
Hey, {0}... Can I call ya ""partner""?"
t_skill_kyoryoku,2,,,Annoyed,"{0}... You're just tryin' to screw me over, too, aren't ya?
People sayin' they wanna be friends with me usually are."
t_skill_t_doui,0,,,Smug,"You guys!
Nothin' bad's gonna come outta trustin' {0}, ya know?"
t_skill_t_hanronKinshi,0,,,Annoyed,"So, none of you have a problem with {0} now, do ya?
Anyone who does, they got THIS little guy to answer to!"
t_skill_t_kyakushoku,0,,,,...
t_skill_t_kyakushoku,1,,,,...
t_skill_t_kyakushoku,2,,,,...
t_skill_t_kyakushoku,3,,,,...
t_skill_h_uyamuya,0,,,Thinking,"Hey, listen, sorry but I gotta pee!
It just comes on so quickly these days..."
t_skill_h_hangeki,0,,,,...
t_skill_h_dojo,0,,,,...
t_skill_h_help,0,,,,...
t_skill_h_help,1,,,Surprised,"Nope, sorry bud! I can't do nothin' for ya!"
t_skill_h_careful,0,,,,...
t_skill_dogeza,0,,,Hurt,"Hey, c'mon, knock that off...
Don't gimme those puppy-dog eyes! That ain't fair!"
t_skill_dogeza,1,,,,...
t_personal,0,0,,Hurt,"I... I'm not cryin'...!
Y-YOU'RE cryin'...!"
t_personal,0,1,,Thinking,"You screwed up this time, {0}.
To be honest, I'm kinda shocked that you've been lyin'..."
t_personal,0,2,,Annoyed,"{0}... I'm gonna take you down myself!
It's all over! I'm takin' you down to Shige-town!"
t_personal,0,3,,Smug,"Hey, {0}. How ya doin'?
See ya again tomorrow... I hope..."
t_personal,0,4,,Neutral,"Don't forget to lock your door tonight, OK?
Better safe than sorry, ya know?"
t_personal,0,5,,Smug,"You be careful, OK?
Don't go gettin' yourself done in, now!"
t_personal,0,6,,Happy,"Look... We're on the same side, right?
No, don't answer. I know."
t_personal,0,7,,Smug,"Oh, {0}.
How 'bout we play some video games?"
t_personal,0,8,,Neutral,"Hey, uh... You really think you should be hangin' out around here?"
t_personal,0,9,,Smug,"Hey, how 'bout we join forces, huh?
We should think up some cool names to use!"
t_personal,0,10,,Happy,"I'm gonna do everything I can!
I'm countin' on ya, partner!"
t_personal,0,11,,Annoyed,"Hey! What'd you say about pixel art?!
My black knight's ready to ride anytime, bud!"
t_personal,0,12,,Annoyed,"I'll take over for ya if you go down.
I'll getcha justice!"
t_personal,0,13,,Hurt,"Yo, {0}. Thanks for comin' to hang out!
No seriously, thanks, bud... I think I'm gonna cry..."
t_personal,0,14,,Thinking,"Ya know, just lookin' atcha kinda pisses me off...
Maybe there's just somethin' wrong with me."
t_personal,0,15,,Annoyed,"Nooope. Nope nope nope! {0}...
You keep your distance now, got it?!"
t_personal,0,16,,Neutral,"So, who's the Gnosia?
Tell me now and I won't be mad atcha!
Damn, guess that didn't work..."
t_personal,1,0,,Neutral,
t_personal,2,0,,Neutral,
t_personal,3,0,,Annoyed,"The Man, the Lone Wolf, Shigemichi!
{0}, I've got a request for you!"
t_personal,3,1,,Smug,"How 'bout you and me combine forces so we can survive?
Hehe, whaddya say?"
t_personal,3,2,,Thinking,"Well...? No dice?
I mean, if you don't wanna... That's... cool. It's fine..."
t_personal,4,0,,Surprised,"Heeey, alright!
Glad I asked!"
t_personal,4,1,,Smug,"I may not be of much help...
But I'm gonna do what I can, bud!"
t_personal,5,0,,Happy,"Ah, OK, I get it.
Hehe, it's cool, don't worry about it!
I'm used to rejection and stuff!"
t_personal,6,0,,Annoyed,"Gnosia! WOOT-WOOOT!
C'mon bud, get your arms up and jump!
Like this! Gnosia WOOT-WOOOT!"
t_personal,6,1,,Smug,"Haah... Oh man, what a workout!
Oh yeah, so, uh, I guess we gotta take somebody out tonight, huh?"
t_personal,6,2,,Neutral,"Hm, let's see...
Personally, I think I'd go with {1}!
I mean, no particular reason - just cuz."
t_personal,7,0,,Neutral,"(So {1} relly is gone, huh?
 This, uh... this is kinda awkward.)"
t_personal,7,1,,Happy,"(But hey, hehehe...
 One step closer to victory for us, I guess!)"
t_personal,8,0,,Happy,"Hell yeah, we won!
We did it, partner!"
t_personal,8,1,,Neutral,"But for reals though, I was gettin' worried there for a second.
Good thing we teamed up after all!"
t_personal,8,2,,Smug,"Hehe, we're the baddest tagteam in space!"
t_personal,9,0,,Smug,"Hey, did we win?! We won, right?
Hehe, right on!"
t_personal,10,0,,Neutral,"So, no more Gnosia...?
So that means..."
t_personal,10,1,,Thinking,"{0}, you weren't Gnosia after all.
Sorry I doubted you, bud..."
t_personal,11,0,,Happy,"Great work, {0}.
And great work, me!"
t_personal,11,1,,Annoyed,"As long as I'm around...
The Gnosia are screwed!"
t_personal,12,0,,Happy,"Guess we can finally stop all the fighting and stuff, too.
Finally some peace..."
t_personal,13,0,,Gnosia,"OH HELL YEEEAAAH!
Gnosia for the win!"
t_personal,14,0,,Annoyed,"Total victory! You see that? Huh? Didja?!
That's the power of Gnosia! And friendship!"
t_personal,15,0,,Neutral,"Phew, that was gettin' close for a minute there.
OK, I'm gonna go play me some video games."
t_personal,16,0,,Smug,"And nobody even got taken out, huh?
That doesn't happen every day, ya know? Nice!"
t_personal,17,0,,Gnosia,"Hey, we won!
Gnosia for the win! Shigemichi rules!"
t_personal,17,1,,Happy,"Sorry, {0}, but them's the rules.
No hard feelings, 'kay, bud? Right...?"
t_personal,18,0,,Neutral,"Hey now!
If a Bug survives, then the universe is like, screwed, right?"
t_personal,18,1,,Thinking,"Well, uh, damn...
Looks like I screwed the pooch on this one."
t_personal,18,2,,Hurt,"Sorry, universe! You gotta go!"
t_personal,19,0,,Neutral,"So you were on the side of us here Gnosia the whole time?
I had no idea..."
t_personal,19,1,,Thinking,"Why're you helpin' us out if you're human?
Oh, I guess, uh... You probably got some kinda issues or somethin', huh...?
Yeah, never mind. I don't think I wanna hear about all that."
t_personal,19,2,,Smug,"Well, anyway, we won, so...
Thanks, bud!"
t_temp,0,,,,"Extremely charismatic, and able to say pretty much
anything and be forgiven, affording him great Stealth ability.
When faking a role, he goes all in and is quickly found out."
t_temp,1,,,,...
